"subject_ID"	"Activity_label"	"variable"	"average"
"633"	15	"WALKING_DOWNSTAIRS"	"tGravityAcc-std()-Z"	-0.947240058048781
"634"	15	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-X"	-0.624055782158537
"635"	15	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-Y"	-0.594312678045091
"636"	15	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-Z"	-0.825820881576219
"637"	15	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.696859473045732
"638"	15	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.708779069191463
"639"	15	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.721826987530488
"640"	15	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-X"	-0.731382711036585
"641"	15	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.853956592073171
"642"	15	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.795626198384146
"643"	15	"WALKING_DOWNSTAIRS"	"tBodyAccMag-std()"	-0.557147874176037
"644"	15	"WALKING_DOWNSTAIRS"	"tGravityAccMag-std()"	-0.557147874176037
"645"	15	"WALKING_DOWNSTAIRS"	"tBodyAccJerkMag-std()"	-0.625660376546646
"646"	15	"WALKING_DOWNSTAIRS"	"tBodyGyroMag-std()"	-0.675336960047866
"647"	15	"WALKING_DOWNSTAIRS"	"tBodyGyroJerkMag-std()"	-0.837120078079268
"648"	15	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-X"	-0.547150855443902
"649"	15	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Y"	-0.501568435233384
"650"	15	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Z"	-0.711431340356707
"651"	15	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-X"	-0.637655155092835
"652"	15	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Y"	-0.605854882622652
"653"	15	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Z"	-0.845111060762195
"654"	15	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-X"	-0.709336168176829
"655"	15	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Y"	-0.684504735744512
"656"	15	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Z"	-0.751696527195122
"657"	15	"WALKING_DOWNSTAIRS"	"fBodyAccMag-std()"	-0.623655618198171
"658"	15	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.643101167069512
"659"	15	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-std()"	-0.695346839682927
"660"	15	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.849634463841463
"661"	16	"WALKING_DOWNSTAIRS"	"tBodyAcc-std()-X"	-0.668161498298634
"662"	16	"WALKING_DOWNSTAIRS"	"tBodyAcc-std()-Y"	-0.649947067892896
"663"	16	"WALKING_DOWNSTAIRS"	"tBodyAcc-std()-Z"	-0.603819902386066
"664"	16	"WALKING_DOWNSTAIRS"	"tGravityAcc-std()-X"	-0.971156432131148
"665"	16	"WALKING_DOWNSTAIRS"	"tGravityAcc-std()-Y"	-0.964727519945355
"666"	16	"WALKING_DOWNSTAIRS"	"tGravityAcc-std()-Z"	-0.945294028639344
"667"	16	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-X"	-0.72786174352459
"668"	16	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-Y"	-0.735080198043716
"669"	16	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-Z"	-0.767873049380055
"670"	16	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.799534450491803
"671"	16	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.810124133715847
"672"	16	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.737629967961749
"673"	16	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-X"	-0.858298719153005
"674"	16	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.86957312057377
"675"	16	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.837039926065574
"676"	16	"WALKING_DOWNSTAIRS"	"tBodyAccMag-std()"	-0.661719690491803
"677"	16	"WALKING_DOWNSTAIRS"	"tGravityAccMag-std()"	-0.661719690491803
"678"	16	"WALKING_DOWNSTAIRS"	"tBodyAccJerkMag-std()"	-0.719647028238525
"679"	16	"WALKING_DOWNSTAIRS"	"tBodyGyroMag-std()"	-0.78482286579235
"680"	16	"WALKING_DOWNSTAIRS"	"tBodyGyroJerkMag-std()"	-0.87480016568306
"681"	16	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-X"	-0.656969045058415
"682"	16	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Y"	-0.661844530506831
"683"	16	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Z"	-0.605646725307104
"684"	16	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-X"	-0.73477673661306
"685"	16	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Y"	-0.738434398105465
"686"	16	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Z"	-0.782089515344262
"687"	16	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-X"	-0.804991831502732
"688"	16	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Y"	-0.809421448142077
"689"	16	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Z"	-0.756993640724044
"690"	16	"WALKING_DOWNSTAIRS"	"fBodyAccMag-std()"	-0.712680990765301
"691"	16	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.729869398769672
"692"	16	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-std()"	-0.802078223409836
"693"	16	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.886533212213115
"694"	17	"SITTING"	"tBodyAcc-std()-X"	-0.550867932263844
"695"	17	"SITTING"	"tBodyAcc-std()-Y"	-0.507275258134
"696"	17	"SITTING"	"tBodyAcc-std()-Z"	-0.613217322774375
"697"	17	"SITTING"	"tGravityAcc-std()-X"	-0.9695361643125
"698"	17	"SITTING"	"tGravityAcc-std()-Y"	-0.9570481696875
"699"	17	"SITTING"	"tGravityAcc-std()-Z"	-0.94542101409375
"700"	17	"SITTING"	"tBodyAccJerk-std()-X"	-0.635949363671875
"701"	17	"SITTING"	"tBodyAccJerk-std()-Y"	-0.6209185283575
"702"	17	"SITTING"	"tBodyAccJerk-std()-Z"	-0.78668123990625
"703"	17	"SITTING"	"tBodyGyro-std()-X"	-0.7250048879375
"704"	17	"SITTING"	"tBodyGyro-std()-Y"	-0.73173270325
"705"	17	"SITTING"	"tBodyGyro-std()-Z"	-0.681002221107187
"706"	17	"SITTING"	"tBodyGyroJerk-std()-X"	-0.75779255871875
"707"	17	"SITTING"	"tBodyGyroJerk-std()-Y"	-0.80093311453125
"708"	17	"SITTING"	"tBodyGyroJerk-std()-Z"	-0.7804575046875
"709"	17	"SITTING"	"tBodyAccMag-std()"	-0.585287408546562
"710"	17	"SITTING"	"tGravityAccMag-std()"	-0.585287408546562
"711"	17	"SITTING"	"tBodyAccJerkMag-std()"	-0.649316139213437
"712"	17	"SITTING"	"tBodyGyroMag-std()"	-0.71559290114375
"713"	17	"SITTING"	"tBodyGyroJerkMag-std()"	-0.80013424171875
"714"	17	"SITTING"	"fBodyAcc-std()-X"	-0.533671600249375
"715"	17	"SITTING"	"fBodyAcc-std()-Y"	-0.519062339910625
"716"	17	"SITTING"	"fBodyAcc-std()-Z"	-0.609007944529688
"717"	17	"SITTING"	"fBodyAccJerk-std()-X"	-0.628899885682187
"718"	17	"SITTING"	"fBodyAccJerk-std()-Y"	-0.614345425693125
"719"	17	"SITTING"	"fBodyAccJerk-std()-Z"	-0.79753323615625
"720"	17	"SITTING"	"fBodyGyro-std()-X"	-0.737661758785625
"721"	17	"SITTING"	"fBodyGyro-std()-Y"	-0.72779753184375
"722"	17	"SITTING"	"fBodyGyro-std()-Z"	-0.708869113253125
"723"	17	"SITTING"	"fBodyAccMag-std()"	-0.644502428118125
"724"	17	"SITTING"	"fBodyBodyAccJerkMag-std()"	-0.647886818483125
"725"	17	"SITTING"	"fBodyBodyGyroMag-std()"	-0.7525235544375
"726"	17	"SITTING"	"fBodyBodyGyroJerkMag-std()"	-0.8098826564375
"727"	17	"WALKING_DOWNSTAIRS"	"tBodyAcc-std()-X"	-0.992370654583333
"728"	17	"WALKING_DOWNSTAIRS"	"tBodyAcc-std()-Y"	-0.965205728333333
"729"	17	"WALKING_DOWNSTAIRS"	"tBodyAcc-std()-Z"	-0.976352307916667
"730"	17	"WALKING_DOWNSTAIRS"	"tGravityAcc-std()-X"	-0.986674910208333
"731"	17	"WALKING_DOWNSTAIRS"	"tGravityAcc-std()-Y"	-0.970555891666667
"732"	17	"WALKING_DOWNSTAIRS"	"tGravityAcc-std()-Z"	-0.973160545416667
"733"	17	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-X"	-0.993627979375
"734"	17	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-Y"	-0.987195772291667
"735"	17	"WALKING_DOWNSTAIRS"	"tBodyAccJerk-std()-Z"	-0.991061698958333
"736"	17	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-X"	-0.985719333333333
"737"	17	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Y"	-0.985762623125
"738"	17	"WALKING_DOWNSTAIRS"	"tBodyGyro-std()-Z"	-0.985666489166667
"739"	17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-X"	-0.992357467708333
"740"	17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Y"	-0.993025651041667
"741"	17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerk-std()-Z"	-0.993543291041667
"742"	17	"WALKING_DOWNSTAIRS"	"tBodyAccMag-std()"	-0.97465493875
"743"	17	"WALKING_DOWNSTAIRS"	"tGravityAccMag-std()"	-0.97465493875
"744"	17	"WALKING_DOWNSTAIRS"	"tBodyAccJerkMag-std()"	-0.991481431666667
"745"	17	"WALKING_DOWNSTAIRS"	"tBodyGyroMag-std()"	-0.980494326458333
"746"	17	"WALKING_DOWNSTAIRS"	"tBodyGyroJerkMag-std()"	-0.99273415625
"747"	17	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-X"	-0.992433994583333
"748"	17	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Y"	-0.962714830416667
"749"	17	"WALKING_DOWNSTAIRS"	"fBodyAcc-std()-Z"	-0.974056181875
"750"	17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-X"	-0.994178642291667
"751"	17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Y"	-0.988578176875
"752"	17	"WALKING_DOWNSTAIRS"	"fBodyAccJerk-std()-Z"	-0.991258490416667
"753"	17	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-X"	-0.986027005208333
"754"	17	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Y"	-0.984919989375
"755"	17	"WALKING_DOWNSTAIRS"	"fBodyGyro-std()-Z"	-0.986650575625
"756"	17	"WALKING_DOWNSTAIRS"	"fBodyAccMag-std()"	-0.974433710625
"757"	17	"WALKING_DOWNSTAIRS"	"fBodyBodyAccJerkMag-std()"	-0.990655515625
"758"	17	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroMag-std()"	-0.98029209625
"759"	17	"WALKING_DOWNSTAIRS"	"fBodyBodyGyroJerkMag-std()"	-0.992490134583333
"760"	18	"SITTING"	"tBodyAcc-std()-X"	-0.991705206333333
"761"	18	"SITTING"	"tBodyAcc-std()-Y"	-0.939095257
"762"	18	"SITTING"	"tBodyAcc-std()-Z"	-0.950753017666667
"763"	18	"SITTING"	"tGravityAcc-std()-X"	-0.995679798333333
"764"	18	"SITTING"	"tGravityAcc-std()-Y"	-0.97557713
"765"	18	"SITTING"	"tGravityAcc-std()-Z"	-0.973759297333333
"766"	18	"SITTING"	"tBodyAccJerk-std()-X"	-0.989808125333333
"767"	18	"SITTING"	"tBodyAccJerk-std()-Y"	-0.968781037
"768"	18	"SITTING"	"tBodyAccJerk-std()-Z"	-0.989064151666667
"769"	18	"SITTING"	"tBodyGyro-std()-X"	-0.950461505666667
"770"	18	"SITTING"	"tBodyGyro-std()-Y"	-0.977660980333333
"771"	18	"SITTING"	"tBodyGyro-std()-Z"	-0.962330311666667
"772"	18	"SITTING"	"tBodyGyroJerk-std()-X"	-0.976198165666667
"773"	18	"SITTING"	"tBodyGyroJerk-std()-Y"	-0.991806091
"774"	18	"SITTING"	"tBodyGyroJerk-std()-Z"	-0.982765702666667
"775"	18	"SITTING"	"tBodyAccMag-std()"	-0.964222192
"776"	18	"SITTING"	"tGravityAccMag-std()"	-0.964222192
"777"	18	"SITTING"	"tBodyAccJerkMag-std()"	-0.983733639666667
"778"	18	"SITTING"	"tBodyGyroMag-std()"	-0.947942481333333
"779"	18	"SITTING"	"tBodyGyroJerkMag-std()"	-0.986354497333333
"780"	18	"SITTING"	"fBodyAcc-std()-X"	-0.992469808333333
"781"	18	"SITTING"	"fBodyAcc-std()-Y"	-0.937087901
"782"	18	"SITTING"	"fBodyAcc-std()-Z"	-0.943508302333333
"783"	18	"SITTING"	"fBodyAccJerk-std()-X"	-0.990952901666667
"784"	18	"SITTING"	"fBodyAccJerk-std()-Y"	-0.970764276333333
"785"	18	"SITTING"	"fBodyAccJerk-std()-Z"	-0.990011026
"786"	18	"SITTING"	"fBodyGyro-std()-X"	-0.950392071666667
"787"	18	"SITTING"	"fBodyGyro-std()-Y"	-0.975029833666667
"788"	18	"SITTING"	"fBodyGyro-std()-Z"	-0.964431652333333
"789"	18	"SITTING"	"fBodyAccMag-std()"	-0.965101664666667
"790"	18	"SITTING"	"fBodyBodyAccJerkMag-std()"	-0.984285595333333
"791"	18	"SITTING"	"fBodyBodyGyroMag-std()"	-0.946838238333333
"792"	18	"SITTING"	"fBodyBodyGyroJerkMag-std()"	-0.985681788333333
"793"	18	"STANDING"	"tBodyAcc-std()-X"	-0.667932305209581
"794"	18	"STANDING"	"tBodyAcc-std()-Y"	-0.599095553763473
"795"	18	"STANDING"	"tBodyAcc-std()-Z"	-0.679216670329341
"796"	18	"STANDING"	"tGravityAcc-std()-X"	-0.978742766586826
"797"	18	"STANDING"	"tGravityAcc-std()-Y"	-0.968999955598802
"798"	18	"STANDING"	"tGravityAcc-std()-Z"	-0.958147490299401
"799"	18	"STANDING"	"tBodyAccJerk-std()-X"	-0.711725557065868
"800"	18	"STANDING"	"tBodyAccJerk-std()-Y"	-0.711788469131737
"801"	18	"STANDING"	"tBodyAccJerk-std()-Z"	-0.834520665329341
"802"	18	"STANDING"	"tBodyGyro-std()-X"	-0.791426443721557
"803"	18	"STANDING"	"tBodyGyro-std()-Y"	-0.759370761556886
"804"	18	"STANDING"	"tBodyGyro-std()-Z"	-0.72614680991018
"805"	18	"STANDING"	"tBodyGyroJerk-std()-X"	-0.830920002934132
"806"	18	"STANDING"	"tBodyGyroJerk-std()-Y"	-0.874371824640719
"807"	18	"STANDING"	"tBodyGyroJerk-std()-Z"	-0.825666964760479
"808"	18	"STANDING"	"tBodyAccMag-std()"	-0.665011683643713
"809"	18	"STANDING"	"tGravityAccMag-std()"	-0.665011683643713
"810"	18	"STANDING"	"tBodyAccJerkMag-std()"	-0.723788786335329
"811"	18	"STANDING"	"tBodyGyroMag-std()"	-0.760315278287425
"812"	18	"STANDING"	"tBodyGyroJerkMag-std()"	-0.879781879790419
"813"	18	"STANDING"	"fBodyAcc-std()-X"	-0.660489537904192
"814"	18	"STANDING"	"fBodyAcc-std()-Y"	-0.605510423961078
"815"	18	"STANDING"	"fBodyAcc-std()-Z"	-0.672541676278443
"816"	18	"STANDING"	"fBodyAccJerk-std()-X"	-0.720203372035928
"817"	18	"STANDING"	"fBodyAccJerk-std()-Y"	-0.718398453652695
"818"	18	"STANDING"	"fBodyAccJerk-std()-Z"	-0.848506493113772
"819"	18	"STANDING"	"fBodyGyro-std()-X"	-0.799760555973054
"820"	18	"STANDING"	"fBodyGyro-std()-Y"	-0.74032145739521
"821"	18	"STANDING"	"fBodyGyro-std()-Z"	-0.748592744401198
"822"	18	"STANDING"	"fBodyAccMag-std()"	-0.713137798532934
"823"	18	"STANDING"	"fBodyBodyAccJerkMag-std()"	-0.729163423712575
"824"	18	"STANDING"	"fBodyBodyGyroMag-std()"	-0.775670438287425
"825"	18	"STANDING"	"fBodyBodyGyroJerkMag-std()"	-0.894709025422156
"826"	19	"SITTING"	"tBodyAcc-std()-X"	-0.574658922919194
"827"	19	"SITTING"	"tBodyAcc-std()-Y"	-0.507035084992639
"828"	19	"SITTING"	"tBodyAcc-std()-Z"	-0.649184726556944
"829"	19	"SITTING"	"tGravityAcc-std()-X"	-0.958290447861111
"830"	19	"SITTING"	"tGravityAcc-std()-Y"	-0.95925383425
"831"	19	"SITTING"	"tGravityAcc-std()-Z"	-0.94180028475
"832"	19	"SITTING"	"tBodyAccJerk-std()-X"	-0.571088266146083
"833"	19	"SITTING"	"tBodyAccJerk-std()-Y"	-0.571311190432222
"834"	19	"SITTING"	"tBodyAccJerk-std()-Z"	-0.705342976190833
"835"	19	"SITTING"	"tBodyGyro-std()-X"	-0.637789914575556
"836"	19	"SITTING"	"tBodyGyro-std()-Y"	-0.643866300560306
"837"	19	"SITTING"	"tBodyGyro-std()-Z"	-0.645682212189167
"838"	19	"SITTING"	"tBodyGyroJerk-std()-X"	-0.618836206634444
"839"	19	"SITTING"	"tBodyGyroJerk-std()-Y"	-0.725991380623889
"840"	19	"SITTING"	"tBodyGyroJerk-std()-Z"	-0.686684583831583
"841"	19	"SITTING"	"tBodyAccMag-std()"	-0.599552767486306
"842"	19	"SITTING"	"tGravityAccMag-std()"	-0.599552767486306
"843"	19	"SITTING"	"tBodyAccJerkMag-std()"	-0.601918552871944
"844"	19	"SITTING"	"tBodyGyroMag-std()"	-0.610093380740278
"845"	19	"SITTING"	"tBodyGyroJerkMag-std()"	-0.7255986988425
"846"	19	"SITTING"	"fBodyAcc-std()-X"	-0.5708979748225
"847"	19	"SITTING"	"fBodyAcc-std()-Y"	-0.530901585022361
"848"	19	"SITTING"	"fBodyAcc-std()-Z"	-0.680291382637222
"849"	19	"SITTING"	"fBodyAccJerk-std()-X"	-0.586910128980833
"850"	19	"SITTING"	"fBodyAccJerk-std()-Y"	-0.572596722878
"851"	19	"SITTING"	"fBodyAccJerk-std()-Z"	-0.728521901498861
"852"	19	"SITTING"	"fBodyGyro-std()-X"	-0.666071315599889
"853"	19	"SITTING"	"fBodyGyro-std()-Y"	-0.650105402347778
"854"	19	"SITTING"	"fBodyGyro-std()-Z"	-0.694729075491667
"855"	19	"SITTING"	"fBodyAccMag-std()"	-0.689860920113889
"856"	19	"SITTING"	"fBodyBodyAccJerkMag-std()"	-0.641089005857778
"857"	19	"SITTING"	"fBodyBodyGyroMag-std()"	-0.662325968145833
"858"	19	"SITTING"	"fBodyBodyGyroJerkMag-std()"	-0.754223739441667
"859"	20	"LAYING"	"tBodyAcc-std()-X"	-0.546535422961538
"860"	20	"LAYING"	"tBodyAcc-std()-Y"	-0.259011300096154
"861"	20	"LAYING"	"tBodyAcc-std()-Z"	-0.639730168647436
"862"	20	"LAYING"	"tGravityAcc-std()-X"	-0.95804564051282
"863"	20	"LAYING"	"tGravityAcc-std()-Y"	-0.951149621217949
"864"	20	"LAYING"	"tGravityAcc-std()-Z"	-0.943657000576923
"865"	20	"LAYING"	"tBodyAccJerk-std()-X"	-0.586215941176923
"866"	20	"LAYING"	"tBodyAccJerk-std()-Y"	-0.426120353397436
"867"	20	"LAYING"	"tBodyAccJerk-std()-Z"	-0.738913456730769
"868"	20	"LAYING"	"tBodyGyro-std()-X"	-0.652396391814103
"869"	20	"LAYING"	"tBodyGyro-std()-Y"	-0.485894484605705
"870"	20	"LAYING"	"tBodyGyro-std()-Z"	-0.460843186407692
"871"	20	"LAYING"	"tBodyGyroJerk-std()-X"	-0.653186069490385
"872"	20	"LAYING"	"tBodyGyroJerk-std()-Y"	-0.643573137512821
"873"	20	"LAYING"	"tBodyGyroJerk-std()-Z"	-0.536900063648718
"874"	20	"LAYING"	"tBodyAccMag-std()"	-0.519017420878205
"875"	20	"LAYING"	"tGravityAccMag-std()"	-0.519017420878205
"876"	20	"LAYING"	"tBodyAccJerkMag-std()"	-0.540847617073269
"877"	20	"LAYING"	"tBodyGyroMag-std()"	-0.521471397919231
"878"	20	"LAYING"	"tBodyGyroJerkMag-std()"	-0.65307636871282
"879"	20	"LAYING"	"fBodyAcc-std()-X"	-0.538561223491667
"880"	20	"LAYING"	"fBodyAcc-std()-Y"	-0.273948137371154
"881"	20	"LAYING"	"fBodyAcc-std()-Z"	-0.65088931224359
"882"	20	"LAYING"	"fBodyAccJerk-std()-X"	-0.584111033739744
"883"	20	"LAYING"	"fBodyAccJerk-std()-Y"	-0.420402255935897
"884"	20	"LAYING"	"fBodyAccJerk-std()-Z"	-0.745732864166667
"885"	20	"LAYING"	"fBodyGyro-std()-X"	-0.676883051647436
"886"	20	"LAYING"	"fBodyGyro-std()-Y"	-0.46709876350641
"887"	20	"LAYING"	"fBodyGyro-std()-Z"	-0.522534472884615
"888"	20	"LAYING"	"fBodyAccMag-std()"	-0.604222557220513
"889"	20	"LAYING"	"fBodyBodyAccJerkMag-std()"	-0.548497929924744
"890"	20	"LAYING"	"fBodyBodyGyroMag-std()"	-0.588328799467949
"891"	20	"LAYING"	"fBodyBodyGyroJerkMag-std()"	-0.670451894533974
"892"	20	"STANDING"	"tBodyAcc-std()-X"	-0.650788909160606
"893"	20	"STANDING"	"tBodyAcc-std()-Y"	-0.456259753985354
"894"	20	"STANDING"	"tBodyAcc-std()-Z"	-0.630893001863636
"895"	20	"STANDING"	"tGravityAcc-std()-X"	-0.958324946717172
"896"	20	"STANDING"	"tGravityAcc-std()-Y"	-0.953576080606061
"897"	20	"STANDING"	"tGravityAcc-std()-Z"	-0.93887359689899
"898"	20	"STANDING"	"tBodyAccJerk-std()-X"	-0.659309592116667
"899"	20	"STANDING"	"tBodyAccJerk-std()-Y"	-0.606793100151515
"900"	20	"STANDING"	"tBodyAccJerk-std()-Z"	-0.75401945230303
"901"	20	"STANDING"	"tBodyGyro-std()-X"	-0.70994810379798
"902"	20	"STANDING"	"tBodyGyro-std()-Y"	-0.642839666627273
"903"	20	"STANDING"	"tBodyGyro-std()-Z"	-0.579620527478788
"904"	20	"STANDING"	"tBodyGyroJerk-std()-X"	-0.733941115257576
"905"	20	"STANDING"	"tBodyGyroJerk-std()-Y"	-0.716353299126263
"906"	20	"STANDING"	"tBodyGyroJerk-std()-Z"	-0.715358641818182
"907"	20	"STANDING"	"tBodyAccMag-std()"	-0.614326377454545
"908"	20	"STANDING"	"tGravityAccMag-std()"	-0.614326377454545
"909"	20	"STANDING"	"tBodyAccJerkMag-std()"	-0.626302305960101
"910"	20	"STANDING"	"tBodyGyroMag-std()"	-0.626155662129697
"911"	20	"STANDING"	"tBodyGyroJerkMag-std()"	-0.707476828521212
"912"	20	"STANDING"	"fBodyAcc-std()-X"	-0.654036248306667
"913"	20	"STANDING"	"fBodyAcc-std()-Y"	-0.466298670467677
"914"	20	"STANDING"	"fBodyAcc-std()-Z"	-0.644857545959596
"915"	20	"STANDING"	"fBodyAccJerk-std()-X"	-0.674575997207071
"916"	20	"STANDING"	"fBodyAccJerk-std()-Y"	-0.609033040979596
"917"	20	"STANDING"	"fBodyAccJerk-std()-Z"	-0.772151009146465
"918"	20	"STANDING"	"fBodyGyro-std()-X"	-0.726226342060606
"919"	20	"STANDING"	"fBodyGyro-std()-Y"	-0.646762421016667
"920"	20	"STANDING"	"fBodyGyro-std()-Z"	-0.616340393406566
"921"	20	"STANDING"	"fBodyAccMag-std()"	-0.683038764726768
"922"	20	"STANDING"	"fBodyBodyAccJerkMag-std()"	-0.635841381332323
"923"	20	"STANDING"	"fBodyBodyGyroMag-std()"	-0.673230720494949
"924"	20	"STANDING"	"fBodyBodyGyroJerkMag-std()"	-0.713768868169192
"925"	21	"SITTING"	"tBodyAcc-std()-X"	-0.672323867377451
"926"	21	"SITTING"	"tBodyAcc-std()-Y"	-0.565585190336299
"927"	21	"SITTING"	"tBodyAcc-std()-Z"	-0.669621813176471
"928"	21	"SITTING"	"tGravityAcc-std()-X"	-0.965586634460784
"929"	21	"SITTING"	"tGravityAcc-std()-Y"	-0.969330818455882
"930"	21	"SITTING"	"tGravityAcc-std()-Z"	-0.953093993308823
"931"	21	"SITTING"	"tBodyAccJerk-std()-X"	-0.699763344205784
"932"	21	"SITTING"	"tBodyAccJerk-std()-Y"	-0.66515912310562
"933"	21	"SITTING"	"tBodyAccJerk-std()-Z"	-0.78182390148299
"934"	21	"SITTING"	"tBodyGyro-std()-X"	-0.79617228689951
"935"	21	"SITTING"	"tBodyGyro-std()-Y"	-0.765057760637255
"936"	21	"SITTING"	"tBodyGyro-std()-Z"	-0.701642028499559
"937"	21	"SITTING"	"tBodyGyroJerk-std()-X"	-0.792483156720588
"938"	21	"SITTING"	"tBodyGyroJerk-std()-Y"	-0.815859336004902
"939"	21	"SITTING"	"tBodyGyroJerk-std()-Z"	-0.812017312181373
"940"	21	"SITTING"	"tBodyAccMag-std()"	-0.6601960145
"941"	21	"SITTING"	"tGravityAccMag-std()"	-0.6601960145
"942"	21	"SITTING"	"tBodyAccJerkMag-std()"	-0.680069218953922
"943"	21	"SITTING"	"tBodyGyroMag-std()"	-0.761303119652451
"944"	21	"SITTING"	"tBodyGyroJerkMag-std()"	-0.82408989995098
"945"	21	"SITTING"	"fBodyAcc-std()-X"	-0.665349663426471
"946"	21	"SITTING"	"fBodyAcc-std()-Y"	-0.578748586831863
"947"	21	"SITTING"	"fBodyAcc-std()-Z"	-0.675588192778676
"948"	21	"SITTING"	"fBodyAccJerk-std()-X"	-0.709800728388235
"949"	21	"SITTING"	"fBodyAccJerk-std()-Y"	-0.674102360655147
"950"	21	"SITTING"	"fBodyAccJerk-std()-Z"	-0.794922813673627
"951"	21	"SITTING"	"fBodyGyro-std()-X"	-0.811026710110294
"952"	21	"SITTING"	"fBodyGyro-std()-Y"	-0.771388318823529
"953"	21	"SITTING"	"fBodyGyro-std()-Z"	-0.728319304730637
"954"	21	"SITTING"	"fBodyAccMag-std()"	-0.714345739215931
"955"	21	"SITTING"	"fBodyBodyAccJerkMag-std()"	-0.683725127418382
"956"	21	"SITTING"	"fBodyBodyGyroMag-std()"	-0.793158526279412
"957"	21	"SITTING"	"fBodyBodyGyroJerkMag-std()"	-0.834949863259804
"958"	22	"SITTING"	"tBodyAcc-std()-X"	-0.631563159137374
"959"	22	"SITTING"	"tBodyAcc-std()-Y"	-0.593370593093586
"960"	22	"SITTING"	"tBodyAcc-std()-Z"	-0.719165341207576
"961"	22	"SITTING"	"tGravityAcc-std()-X"	-0.970886422525252
"962"	22	"SITTING"	"tGravityAcc-std()-Y"	-0.964866300237374
"963"	22	"SITTING"	"tGravityAcc-std()-Z"	-0.945237536671717
"964"	22	"SITTING"	"tBodyAccJerk-std()-X"	-0.66465053739798
"965"	22	"SITTING"	"tBodyAccJerk-std()-Y"	-0.649008826582323
"966"	22	"SITTING"	"tBodyAccJerk-std()-Z"	-0.811609738686869
"967"	22	"SITTING"	"tBodyGyro-std()-X"	-0.743170551461616
"968"	22	"SITTING"	"tBodyGyro-std()-Y"	-0.836307422323232
